codigo,codigo_distrito,codigo_concelho,codigo_freguesia,concelho,nome,extinta
040815,04,08,15,MOGADOURO,SALDANHA,false
040816,04,08,16,MOGADOURO,SANHOANE,true
040817,04,08,17,MOGADOURO,S. MARTINHO DO PESO,false
040818,04,08,18,MOGADOURO,SOUTELO,true
040819,04,08,19,MOGADOURO,TO,false
040820,04,08,20,MOGADOURO,TRAVANCA,false
040821,04,08,21,MOGADOURO,URROS,false
040822,04,08,22,MOGADOURO,VALE DA MADRE,false
040823,04,08,23,MOGADOURO,VALE DE PORCO,true
040824,04,08,24,MOGADOURO,VALVERDE,true
040825,04,08,25,MOGADOURO,VENTOZELO,true
040826,04,08,26,MOGADOURO,VILA DE ALA,false
040827,04,08,27,MOGADOURO,VILAR DE REI,true
040828,04,08,28,MOGADOURO,VILARINHO DOS GALEGOS,true
040829,04,08,29,MOGADOURO,"BRUNHOZINHO, CASTANHEIRA E SANHOANE",false
040830,04,08,30,MOGADOURO,"MOGADOURO, VALVERDE, VALE DE PORCO E VILAR DE REI",false
040831,04,08,31,MOGADOURO,REMONDES E SOUTELO,false
040832,04,08,32,MOGADOURO,VILARINHO DOS GALEGOS E VENTOZELO,false
040901,04,09,01,TORRE DE MONCORVO,AÇOREIRA,false
040902,04,09,02,TORRE DE MONCORVO,ADEGANHA,true
040903,04,09,03,TORRE DE MONCORVO,CABEÇA BOA,false
040904,04,09,04,TORRE DE MONCORVO,CARDANHA,true
040905,04,09,05,TORRE DE MONCORVO,CARVIÇAIS,false
040906,04,09,06,TORRE DE MONCORVO,CASTEDO,false
040907,04,09,07,TORRE DE MONCORVO,FELGAR,true
040908,04,09,08,TORRE DE MONCORVO,FELGUEIRAS,true
040909,04,09,09,TORRE DE MONCORVO,HORTA DA VILARIÇA,false
040910,04,09,10,TORRE DE MONCORVO,LARINHO,false
040911,04,09,11,TORRE DE MONCORVO,LOUSA,false
040912,04,09,12,TORRE DE MONCORVO,MAÇORES,true
040913,04,09,13,TORRE DE MONCORVO,MOS,false
040914,04,09,14,TORRE DE MONCORVO,PEREDO DOS CASTELHANOS,true
040915,04,09,15,TORRE DE MONCORVO,SOUTO DA VELHA,true
040916,04,09,16,TORRE DE MONCORVO,TORRE DE MONCORVO,false
040917,04,09,17,TORRE DE MONCORVO,URROS,true
040918,04,09,18,TORRE DE MONCORVO,ADEGANHA E CARDANHA,false
040919,04,09,19,TORRE DE MONCORVO,FELGAR E SOUTO DA VELHA,false
040920,04,09,20,TORRE DE MONCORVO,FELGUEIRAS E MAÇORES,false
040921,04,09,21,TORRE DE MONCORVO,URROS E PEREDO DOS CASTELHANOS,false
041001,04,10,01,VILA FLOR,ASSARES,true
041002,04,10,02,VILA FLOR,BENLHEVAI,false
041003,04,10,03,VILA FLOR,CANDOSO,true
041004,04,10,04,VILA FLOR,CARVALHO DE EGAS,true
041005,04,10,05,VILA FLOR,FREIXIEL,false
041006,04,10,06,VILA FLOR,LODÕES,true
041007,04,10,07,VILA FLOR,MOURÃO,true
041008,04,10,08,VILA FLOR,NABO,true
041009,04,10,09,VILA FLOR,ROIOS,false
041010,04,10,10,VILA FLOR,SAMÕES,false
041011,04,10,11,VILA FLOR,SAMPAIO,false
041012,04,10,12,VILA FLOR,SANTA COMBA DE VILARIÇA,false
041013,04,10,13,VILA FLOR,SEIXO DE MANHOSES,false
041014,04,10,14,VILA FLOR,TRINDADE,false
041015,04,10,15,VILA FLOR,VALE FRECHOSO,false
041016,04,10,16,VILA FLOR,VALTORNO,true
041017,04,10,17,VILA FLOR,VILA FLOR,true
041018,04,10,18,VILA FLOR,VILARINHO DAS AZENHAS,true
041019,04,10,19,VILA FLOR,VILAS BOAS,true
041020,04,10,20,VILA FLOR,ASSARES E LODÕES,false
041021,04,10,21,VILA FLOR,CANDOSO E CARVALHO DE EGAS,false
041022,04,10,22,VILA FLOR,VALTORNO E MOURÃO,false
041023,04,10,23,VILA FLOR,VILA FLOR E NABO,false
041024,04,10,24,VILA FLOR,VILAS BOAS E VILARINHO DAS AZENHAS,false
041101,04,11,01,VIMIOSO,ALGOSO,true
041102,04,11,02,VIMIOSO,ANGUEIRA,true
041103,04,11,03,VIMIOSO,ARGOZELO,false
041104,04,11,04,VIMIOSO,AVELANOSO,true
041105,04,11,05,VIMIOSO,CAÇARELHOS,true
041106,04,11,06,VIMIOSO,CAMPO DE VIBORAS,true
041107,04,11,07,VIMIOSO,CARÇÃO,false
041108,04,11,08,VIMIOSO,MATELA,false
041109,04,11,09,VIMIOSO,PINELO,false
041110,04,11,10,VIMIOSO,SANTULHÃO,false
041111,04,11,11,VIMIOSO,UVA,true
041112,04,11,12,VIMIOSO,VALE DE FRADES,true
041113,04,11,13,VIMIOSO,VILAR SECO,false
041114,04,11,14,VIMIOSO,VIMIOSO,false
041115,04,11,15,VIMIOSO,"ALGOSO, CAMPO DE VIBORAS E UVA",false
041116,04,11,16,VIMIOSO,CAÇARELHOS E ANGUEIRA,false
041117,04,11,17,VIMIOSO,VALE DE FRADES E AVELANOSO,false
041201,04,12,01,VINHAIS,AGROCHÃO,false
041202,04,12,02,VINHAIS,ALVAREDOS,true
041203,04,12,03,VINHAIS,CANDEDO,false
041204,04,12,04,VINHAIS,CELAS,false
041205,04,12,05,VINHAIS,CUROPOS,true
041206,04,12,06,VINHAIS,EDRAL,false
041207,04,12,07,VINHAIS,EDROSA,false
041208,04,12,08,VINHAIS,ERVEDOSA,false
041209,04,12,09,VINHAIS,FRESULFE,true
041210,04,12,10,VINHAIS,MOFREITA,true
041211,04,12,11,VINHAIS,MOIMENTA,true
041212,04,12,12,VINHAIS,MONTOUTO,true
041213,04,12,13,VINHAIS,NUNES,true
041214,04,12,14,VINHAIS,OUSILHÃO,true
041215,04,12,15,VINHAIS,PAÇO,false
041216,04,12,16,VINHAIS,PENHAS JUNTAS,false
041217,04,12,17,VINHAIS,PINHEIRO NOVO,true
041218,04,12,18,VINHAIS,QUIRAS,true
041219,04,12,19,VINHAIS,REBORDELO,false
041220,04,12,20,VINHAIS,SANTA CRUZ,true
041221,04,12,21,VINHAIS,SANTALHA,false
041222,04,12,22,VINHAIS,SÃO JOMIL,true
041223,04,12,23,VINHAIS,SOBREIRO DE BAIXO,true
041224,04,12,24,VINHAIS,SOEIRA,true
041225,04,12,25,VINHAIS,TRAVANCA,true
041226,04,12,26,VINHAIS,TUIZELO,false
041227,04,12,27,VINHAIS,VALE DAS FONTES,false
041228,04,12,28,VINHAIS,VALE DE JANEIRO,true
041229,04,12,29,VINHAIS,VILA BOA DE OUSILHÃO,false
041230,04,12,30,VINHAIS,VILA VERDE,false
041231,04,12,31,VINHAIS,VILAR DE LOMBA,true
041232,04,12,32,VINHAIS,VILAR DE OSSOS,false
041233,04,12,33,VINHAIS,VILAR DE PEREGRINOS,false
041234,04,12,34,VINHAIS,VILAR SECO DE LOMBA,false
041235,04,12,35,VINHAIS,VINHAIS,false
041236,04,12,36,VINHAIS,CUROPOS E VALE DE JANEIRO,false
041237,04,12,37,VINHAIS,MOIMENTA E MONTOUTO,false
041238,04,12,38,VINHAIS,NUNES E OUSILHÃO,false
041239,04,12,39,VINHAIS,QUIRAS E PINHEIRO NOVO,false
041240,04,12,40,VINHAIS,SOBREIRO DE BAIXO E ALVAREDOS,false
041241,04,12,41,VINHAIS,"SOEIRA, FRESULFE E MOFREITA",false
041242,04,12,42,VINHAIS,TRAVANCA E SANTA CRUZ,false
041243,04,12,43,VINHAIS,VILAR DE LOMBA E SÃO JOMIL,false
050101,05,01,01,BELMONTE,BELMONTE,true
050102,05,01,02,BELMONTE,CARIA,false
050103,05,01,03,BELMONTE,COLMEAL DA TORRE,true
050104,05,01,04,BELMONTE,INGUIAS,false
050105,05,01,05,BELMONTE,MAÇAINHAS,false
050106,05,01,06,BELMONTE,BELMONTE E COLMEAL DA TORRE,false
050201,05,02,01,CASTELO BRANCO,ALCAINS,false
050202,05,02,02,CASTELO BRANCO,ALMACEDA,false
050203,05,02,03,CASTELO BRANCO,BENQUERENÇAS,false
050204,05,02,04,CASTELO BRANCO,CAFEDE,true
050205,05,02,05,CASTELO BRANCO,CASTELO BRANCO,false
050206,05,02,06,CASTELO BRANCO,CEBOLAIS DE CIMA,true
050207,05,02,07,CASTELO BRANCO,ESCALOS DE BAIXO,true
050208,05,02,08,CASTELO BRANCO,ESCALOS DE CIMA,true
050209,05,02,09,CASTELO BRANCO,FREIXIAL DO CAMPO,true
050210,05,02,10,CASTELO BRANCO,JUNCAL DO CAMPO,true
050211,05,02,11,CASTELO BRANCO,LARDOSA,false
050212,05,02,12,CASTELO BRANCO,LOURIÇAL DO CAMPO,false
050213,05,02,13,CASTELO BRANCO,LOUSA,true
050214,05,02,14,CASTELO BRANCO,MALPICA DO TEJO,false
050215,05,02,15,CASTELO BRANCO,MATA,true
050216,05,02,16,CASTELO BRANCO,MONFORTE DA BEIRA,false
050217,05,02,17,CASTELO BRANCO,NINHO DO AÇOR,true
050218,05,02,18,CASTELO BRANCO,POVOA DE RIO DE MOINHOS,true
050219,05,02,19,CASTELO BRANCO,RETAXO,true
050220,05,02,20,CASTELO BRANCO,SALGUEIRO DO CAMPO,false
050221,05,02,21,CASTELO BRANCO,SANTO ANDRE DAS TOJEIRAS,false
050222,05,02,22,CASTELO BRANCO,S. VICENTE DA BEIRA,false
050223,05,02,23,CASTELO BRANCO,SARZEDAS,false
050224,05,02,24,CASTELO BRANCO,SOBRAL DO CAMPO,true
050225,05,02,25,CASTELO BRANCO,TINALHAS,false
050226,05,02,26,CASTELO BRANCO,CEBOLAIS DE CIMA E RETAXO,false
050227,05,02,27,CASTELO BRANCO,ESCALOS DE BAIXO E MATA,false
050228,05,02,28,CASTELO BRANCO,ESCALOS DE CIMA E LOUSA,false
050229,05,02,29,CASTELO BRANCO,FREIXIAL E JUNCAL DO CAMPO,false
050230,05,02,30,CASTELO BRANCO,NINHO DO AÇOR E SOBRAL DO CAMPO,false
050231,05,02,31,CASTELO BRANCO,POVOA DE RIO DE MOINHOS E CAFEDE,false
050301,05,03,01,COVILHÃ,VILA DO CARVALHO,true
050302,05,03,02,COVILHÃ,ALDEIA DE S. FRANCISCO DE ASSIS,false
050303,05,03,03,COVILHÃ,ALDEIA DO SOUTO,true
050304,05,03,04,COVILHÃ,BARCO,true
050305,05,03,05,COVILHÃ,BOIDOBRA,false
050306,05,03,06,COVILHÃ,CASEGAS,true
050307,05,03,07,COVILHÃ,COVILHÃ (CONCEIÇÃO),true
050308,05,03,08,COVILHÃ,CORTES DO MEIO,false
050309,05,03,09,COVILHÃ,DOMINGUIZO,false
050310,05,03,10,COVILHÃ,ERADA,false
050311,05,03,11,COVILHÃ,FERRO,false
050312,05,03,12,COVILHÃ,ORJAIS,false
050313,05,03,13,COVILHÃ,OURONDO,true
050314,05,03,14,COVILHÃ,PAUL,false
050315,05,03,15,COVILHÃ,PERABOA,false
050316,05,03,16,COVILHÃ,PESO,true
050317,05,03,17,COVILHÃ,COVILHÃ (SANTA MARIA),true
050318,05,03,18,COVILHÃ,S. JORGE DA BEIRA,false
050319,05,03,19,COVILHÃ,COVILHÃ (SÃO MARTINHO),true
050320,05,03,20,COVILHÃ,COVILHÃ (SÃO PEDRO),true
050321,05,03,21,COVILHÃ,SARZEDO,true
050322,05,03,22,COVILHÃ,SOBRAL DE S. MIGUEL,false
050323,05,03,23,COVILHÃ,TEIXOSO,true
050324,05,03,24,COVILHÃ,TORTOSENDO,false
050325,05,03,25,COVILHÃ,UNHAIS DA SERRA,false
050326,05,03,26,COVILHÃ,VALE FORMOSO,true
050327,05,03,27,COVILHÃ,VERDELHOS,false
050328,05,03,28,COVILHÃ,VALES DO RIO,true
050329,05,03,29,COVILHÃ,COUTADA,true
050330,05,03,30,COVILHÃ,CANTAR-GALO,true
050331,05,03,31,COVILHÃ,CANHOSO,true
050332,05,03,32,COVILHÃ,BARCO E COUTADA,false
050333,05,03,33,COVILHÃ,CANTAR-GALO E VILA DO CARVALHO,false
050334,05,03,34,COVILHÃ,CASEGAS E OURONDO,false
050335,05,03,35,COVILHÃ,COVILHÃ E CANHOSO,false
050336,05,03,36,COVILHÃ,PESO E VALES DO RIO,false
050337,05,03,37,COVILHÃ,TEIXOSO E SARZEDO,false
050338,05,03,38,COVILHÃ,VALE FORMOSO E ALDEIA DO SOUTO,false
050401,05,04,01,FUNDÃO,ALCAIDE,false
050402,05,04,02,FUNDÃO,ALCARIA,false
050403,05,04,03,FUNDÃO,ALCONGOSTA,false
050404,05,04,04,FUNDÃO,ALDEIA DE JOANES,true
050405,05,04,05,FUNDÃO,ALDEIA NOVA DO CABO,true
050406,05,04,06,FUNDÃO,ALPEDRINHA,false
050407,05,04,07,FUNDÃO,ATALAIA DO CAMPO,true
050408,05,04,08,FUNDÃO,BARROCA,false
050409,05,04,09,FUNDÃO,BOGAS DE BAIXO,true
050410,05,04,10,FUNDÃO,BOGAS DE CIMA,false
050411,05,04,11,FUNDÃO,CAPINHA,false
050412,05,04,12,FUNDÃO,CASTELEJO,false
050413,05,04,13,FUNDÃO,CASTELO NOVO,false
050414,05,04,14,FUNDÃO,DONAS,true
050415,05,04,15,FUNDÃO,ESCARIGO,true
050416,05,04,16,FUNDÃO,FATELA,false
050417,05,04,17,FUNDÃO,FUNDÃO,true
050418,05,04,18,FUNDÃO,JANEIRO DE CIMA,true
050419,05,04,19,FUNDÃO,LAVACOLHOS,false
050420,05,04,20,FUNDÃO,ORCA,false
050421,05,04,21,FUNDÃO,PERO VISEU,false
050422,05,04,22,FUNDÃO,POVOA DE ATALAIA,true
050423,05,04,23,FUNDÃO,SALGUEIRO,true
050424,05,04,24,FUNDÃO,SILVARES,false
050425,05,04,25,FUNDÃO,SOALHEIRA,false
050426,05,04,26,FUNDÃO,SOUTO DA CASA,false
050427,05,04,27,FUNDÃO,TELHADO,false
050428,05,04,28,FUNDÃO,VALE DE PRAZERES,true
050429,05,04,29,FUNDÃO,VALVERDE,true
050430,05,04,30,FUNDÃO,MATA DA RAINHA,true
050431,05,04,31,FUNDÃO,ENXAMES,false
050432,05,04,32,FUNDÃO,TRES POVOS,false
050433,05,04,33,FUNDÃO,JANEIRO DE CIMA E BOGAS DE BAIXO,false
050434,05,04,34,FUNDÃO,"FUNDÃO, VALVERDE, DONAS, A. JOANES, A. NOVA CABO",false
050435,05,04,35,FUNDÃO,POVOA DE ATALAIA E ATALAIA DO CAMPO,false
050436,05,04,36,FUNDÃO,VALE DE PRAZERES E MATA DA RAINHA,false
050501,05,05,01,IDANHA-A-NOVA,ALCAFOZES,true
050502,05,05,02,IDANHA-A-NOVA,ALDEIA DE SANTA MARGARIDA,false
050503,05,05,03,IDANHA-A-NOVA,IDANHA-A-NOVA,true
050504,05,05,04,IDANHA-A-NOVA,IDANHA-A-VELHA,true
050505,05,05,05,IDANHA-A-NOVA,LADOEIRO,false
050506,05,05,06,IDANHA-A-NOVA,MEDELIM,false
050507,05,05,07,IDANHA-A-NOVA,MONFORTINHO,true
050508,05,05,08,IDANHA-A-NOVA,MONSANTO,true
050509,05,05,09,IDANHA-A-NOVA,OLEDO,false
050510,05,05,10,IDANHA-A-NOVA,PENHA GARCIA,false
050511,05,05,11,IDANHA-A-NOVA,PROENÇA-A-VELHA,false
050512,05,05,12,IDANHA-A-NOVA,ROSMANINHAL,false
050513,05,05,13,IDANHA-A-NOVA,SALVATERRA DO EXTREMO,true
050514,05,05,14,IDANHA-A-NOVA,S. MIGUEL DE ACHA,false
050515,05,05,15,IDANHA-A-NOVA,SEGURA,true
050516,05,05,16,IDANHA-A-NOVA,TOULÕES,false
050517,05,05,17,IDANHA-A-NOVA,ZEBREIRA,true
050518,05,05,18,IDANHA-A-NOVA,IDANHA-A-NOVA E ALCAFOZES,false
050519,05,05,19,IDANHA-A-NOVA,MONFORTINHO E SALVATERRA DO EXTREMO,false
050520,05,05,20,IDANHA-A-NOVA,MONSANTO E IDANHA-A-VELHA,false
050521,05,05,21,IDANHA-A-NOVA,ZEBREIRA E SEGURA,false
050601,05,06,01,OLEIROS,ALVARO,false
050602,05,06,02,OLEIROS,AMIEIRA,true
050603,05,06,03,OLEIROS,CAMBAS,false
050604,05,06,04,OLEIROS,ESTREITO,true
050605,05,06,05,OLEIROS,ISNA,false
050606,05,06,06,OLEIROS,MADEIRÃ,false
050607,05,06,07,OLEIROS,MOSTEIRO,false
050608,05,06,08,OLEIROS,OLEIROS,true
050609,05,06,09,OLEIROS,ORVALHO,false
050610,05,06,10,OLEIROS,SARNADAS DE S. SIMÃO,false
050611,05,06,11,OLEIROS,SOBRAL,false
050612,05,06,12,OLEIROS,VILAR BARROCO,true
050613,05,06,13,OLEIROS,ESTREITO-VILAR BARROCO,false
050614,05,06,14,OLEIROS,OLEIROS-AMIEIRA,false
050701,05,07,01,PENAMACOR,AGUAS,true
050702,05,07,02,PENAMACOR,ALDEIA DO BISPO,true
050703,05,07,03,PENAMACOR,ALDEIA DE JOÃO PIRES,true
050704,05,07,04,PENAMACOR,ARANHAS,false
050705,05,07,05,PENAMACOR,BEMPOSTA,true
050706,05,07,06,PENAMACOR,BENQUERENÇA,false
050707,05,07,07,PENAMACOR,MEIMÃO,false
050708,05,07,08,PENAMACOR,MEIMOA,false
050709,05,07,09,PENAMACOR,PEDROGÃO DE SÃO PEDRO,true
050710,05,07,10,PENAMACOR,PENAMACOR,false
050711,05,07,11,PENAMACOR,SALVADOR,false
050712,05,07,12,PENAMACOR,VALE DA SENHORA DA POVOA,false
050713,05,07,13,PENAMACOR,"ALDEIA DO BISPO, AGUAS E ALDEIA DE JOÃO PIRES",false
050714,05,07,14,PENAMACOR,PEDROGÃO DE SÃO PEDRO E BEMPOSTA,false
050801,05,08,01,PROENÇA-A-NOVA,ALVITO DA BEIRA,true
050802,05,08,02,PROENÇA-A-NOVA,MONTES DA SENHORA,false
050803,05,08,03,PROENÇA-A-NOVA,PERAL,true
050804,05,08,04,PROENÇA-A-NOVA,PROENÇA-A-NOVA,true
050805,05,08,05,PROENÇA-A-NOVA,S. PEDRO DO ESTEVAL,false
050806,05,08,06,PROENÇA-A-NOVA,SOBREIRA FORMOSA,true
050807,05,08,07,PROENÇA-A-NOVA,PROENÇA-A-NOVA E PERAL,false
050808,05,08,08,PROENÇA-A-NOVA,SOBREIRA FORMOSA E ALVITO DA BEIRA,false
050901,05,09,01,SERTÃ,CABEÇUDO,false
050902,05,09,02,SERTÃ,CARVALHAL,false
050903,05,09,03,SERTÃ,CASTELO,false
050904,05,09,04,SERTÃ,CERNACHE DO BONJARDIM,true
050905,05,09,05,SERTÃ,CUMEADA,true
050906,05,09,06,SERTÃ,ERMIDA,true
050907,05,09,07,SERTÃ,FIGUEIREDO,true
050908,05,09,08,SERTÃ,MARMELEIRO,true
050909,05,09,09,SERTÃ,NESPERAL,true
050910,05,09,10,SERTÃ,PALHAIS,true
050911,05,09,11,SERTÃ,PEDROGÃO PEQUENO,false
050912,05,09,12,SERTÃ,SERTÃ,false
050913,05,09,13,SERTÃ,TROVISCAL,false
050914,05,09,14,SERTÃ,VARZEA DOS CAVALEIROS,false
050915,05,09,15,SERTÃ,"CERNACHE DO BONJARDIM, NESPERAL E PALHAIS",false
050916,05,09,16,SERTÃ,CUMEADA E MARMELEIRO,false
050917,05,09,17,SERTÃ,ERMIDA E FIGUEIREDO,false
051001,05,10,01,VILA DE REI,FUNDADA,false
051002,05,10,02,VILA DE REI,S. JOÃO DO PESO,false
051003,05,10,03,VILA DE REI,VILA DE REI,false
051101,05,11,01,VILA VELHA DE RODÃO,FRATEL,false
051102,05,11,02,VILA VELHA DE RODÃO,PERAIS,false
051103,05,11,03,VILA VELHA DE RODÃO,SARNADAS DE RODÃO,false
051104,05,11,04,VILA VELHA DE RODÃO,VILA VELHA DE RODÃO,false
060101,06,01,01,ARGANIL,ANCERIZ,true
060102,06,01,02,ARGANIL,ARGANIL,false
060103,06,01,03,ARGANIL,BARRIL DE ALVA,true
060104,06,01,04,ARGANIL,BENFEITA,false
060105,06,01,05,ARGANIL,CELAVISA,false
060106,06,01,06,ARGANIL,CEPOS,true
060107,06,01,07,ARGANIL,CERDEIRA,true
060108,06,01,08,ARGANIL,COJA,true
060109,06,01,09,ARGANIL,FOLQUES,false
060110,06,01,10,ARGANIL,MOURA DA SERRA,true
060111,06,01,11,ARGANIL,PIODÃO,false
060112,06,01,12,ARGANIL,POMARES,false
060113,06,01,13,ARGANIL,POMBEIRO DA BEIRA,false
060114,06,01,14,ARGANIL,S. MARTINHO DA CORTIÇA,false
060115,06,01,15,ARGANIL,SARZEDO,false
060116,06,01,16,ARGANIL,SECARIAS,false
060117,06,01,17,ARGANIL,TEIXEIRA,true
060118,06,01,18,ARGANIL,VILA COVA DE ALVA,true
060119,06,01,19,ARGANIL,CEPOS E TEIXEIRA,false
060120,06,01,20,ARGANIL,CERDEIRA E MOURA DA SERRA,false
060121,06,01,21,ARGANIL,COJA E BARRIL DE ALVA,false
060122,06,01,22,ARGANIL,VILA COVA DE ALVA E ANSERIZ,false
060201,06,02,01,CANTANHEDE,ANÇÃ,false
060202,06,02,02,CANTANHEDE,BOLHO,true
060203,06,02,03,CANTANHEDE,CADIMA,false
060204,06,02,04,CANTANHEDE,CANTANHEDE,true
060205,06,02,05,CANTANHEDE,CORDINHÃ,false
060206,06,02,06,CANTANHEDE,COVÕES,true
060207,06,02,07,CANTANHEDE,FEBRES,false
060208,06,02,08,CANTANHEDE,MURTEDE,false
060209,06,02,09,CANTANHEDE,OURENTÃ,false
060210,06,02,10,CANTANHEDE,OUTIL,true
060211,06,02,11,CANTANHEDE,POCARIÇA,true
060212,06,02,12,CANTANHEDE,PORTUNHOS,true
060213,06,02,13,CANTANHEDE,SEPINS,true
060214,06,02,14,CANTANHEDE,TOCHA,false
060215,06,02,15,CANTANHEDE,S. CAETANO,false
060216,06,02,16,CANTANHEDE,CORTICEIRO DE CIMA,true
060217,06,02,17,CANTANHEDE,VILAMAR,true
060218,06,02,18,CANTANHEDE,SANGUINHEIRA,false
060219,06,02,19,CANTANHEDE,CAMARNEIRA,true
060220,06,02,20,CANTANHEDE,CANTANHEDE E POCARIÇA,false
060221,06,02,21,CANTANHEDE,COVÕES E CAMARNEIRA,false
060222,06,02,22,CANTANHEDE,PORTUNHOS E OUTIL,false
060223,06,02,23,CANTANHEDE,SEPINS E BOLHO,false
060224,06,02,24,CANTANHEDE,VILAMAR E CORTICEIRO DE CIMA,false
060301,06,03,01,COIMBRA,ALMALAGUES,false
060302,06,03,02,COIMBRA,COIMBRA (ALMEDINA),true
060303,06,03,03,COIMBRA,AMEAL,true
060304,06,03,04,COIMBRA,ANTANHOL,true
060305,06,03,05,COIMBRA,ANTUZEDE,true
060306,06,03,06,COIMBRA,ARZILA,true
060307,06,03,07,COIMBRA,ASSAFARGE,true
060308,06,03,08,COIMBRA,BOTÃO,true
060309,06,03,09,COIMBRA,BRASFEMES,false
060310,06,03,10,COIMBRA,CASTELO VIEGAS,true
060311,06,03,11,COIMBRA,CEIRA,false
060312,06,03,12,COIMBRA,CERNACHE,false
060313,06,03,13,COIMBRA,EIRAS,true
060314,06,03,14,COIMBRA,LAMAROSA,true
060315,06,03,15,COIMBRA,RIBEIRA DE FRADES,true
060316,06,03,16,COIMBRA,SANTA CLARA,true
060317,06,03,17,COIMBRA,COIMBRA (SANTA CRUZ),true
060318,06,03,18,COIMBRA,SANTO ANTONIO DOS OLIVAIS,false
060319,06,03,19,COIMBRA,COIMBRA (SÃO BARTOLOMEU),true
060320,06,03,20,COIMBRA,S. JOÃO DO CAMPO,false
060321,06,03,21,COIMBRA,SÃO MARTINHO DE ARVORE,true
060322,06,03,22,COIMBRA,SÃO MARTINHO DO BISPO,true
060323,06,03,23,COIMBRA,SÃO PAULO DE FRADES,true
060324,06,03,24,COIMBRA,S. SILVESTRE,false
060325,06,03,25,COIMBRA,COIMBRA (SE NOVA),true
060326,06,03,26,COIMBRA,SOUSELAS,true
060327,06,03,27,COIMBRA,TAVEIRO,true
060328,06,03,28,COIMBRA,TORRE DE VILELA,true
060329,06,03,29,COIMBRA,TORRES DO MONDEGO,false
060330,06,03,30,COIMBRA,TROUXEMIL,true
060331,06,03,31,COIMBRA,VIL DE MATOS,true
060332,06,03,32,COIMBRA,ANTUZEDE E VIL DE MATOS,false
060333,06,03,33,COIMBRA,ASSAFARGE E ANTANHOL,false
060334,06,03,34,COIMBRA,"SE NOVA, SANTA CRUZ, ALMEDINA E SÃO BARTOLOMEU",false
060335,06,03,35,COIMBRA,EIRAS E SÃO PAULO DE FRADES,false
060336,06,03,36,COIMBRA,SANTA CLARA E CASTELO VIEGAS,false
060337,06,03,37,COIMBRA,SÃO MARTINHO DE ARVORE E LAMAROSA,false
060338,06,03,38,COIMBRA,SÃO MARTINHO DO BISPO E RIBEIRA DE FRADES,false
060339,06,03,39,COIMBRA,SOUSELAS E BOTÃO,false
060340,06,03,40,COIMBRA,"TAVEIRO, AMEAL E ARZILA",false
060341,06,03,41,COIMBRA,TROUXEMIL E TORRE DE VILELA,false
060401,06,04,01,CONDEIXA-A-NOVA,ANOBRA,false
060402,06,04,02,CONDEIXA-A-NOVA,BELIDE,true
060403,06,04,03,CONDEIXA-A-NOVA,BEM DA FE,true
060404,06,04,04,CONDEIXA-A-NOVA,CONDEIXA-A-NOVA,true
060405,06,04,05,CONDEIXA-A-NOVA,CONDEIXA-A-VELHA,true
060406,06,04,06,CONDEIXA-A-NOVA,EGA,false
060407,06,04,07,CONDEIXA-A-NOVA,FURADOURO,false
060408,06,04,08,CONDEIXA-A-NOVA,SEBAL,true
060409,06,04,09,CONDEIXA-A-NOVA,VILA SECA,true
060410,06,04,10,CONDEIXA-A-NOVA,ZAMBUJAL,false
060411,06,04,11,CONDEIXA-A-NOVA,CONDEIXA-A-VELHA E CONDEIXA-A-NOVA,false
060412,06,04,12,CONDEIXA-A-NOVA,SEBAL E BELIDE,false
060413,06,04,13,CONDEIXA-A-NOVA,VILA SECA E BEM DA FE,false
060501,06,05,01,FIGUEIRA DA FOZ,ALHADAS,true
060502,06,05,02,FIGUEIRA DA FOZ,ALQUEIDÃO,false
060503,06,05,03,FIGUEIRA DA FOZ,BRENHA,true
060504,06,05,04,FIGUEIRA DA FOZ,BUARCOS,true
060505,06,05,05,FIGUEIRA DA FOZ,FERREIRA-A-NOVA,true
060506,06,05,06,FIGUEIRA DA FOZ,LAVOS,true
060507,06,05,07,FIGUEIRA DA FOZ,MAIORCA,false
060508,06,05,08,FIGUEIRA DA FOZ,MARINHA DAS ONDAS,false
060509,06,05,09,FIGUEIRA DA FOZ,PAIÃO,true
060510,06,05,10,FIGUEIRA DA FOZ,QUIAIOS,true
060511,06,05,11,FIGUEIRA DA FOZ,SÃO JULIÃO DA FIGUEIRA DA FOZ,true
060512,06,05,12,FIGUEIRA DA FOZ,TAVAREDE,false
060513,06,05,13,FIGUEIRA DA FOZ,VILA VERDE,false
060514,06,05,14,FIGUEIRA DA FOZ,S. PEDRO,false
060515,06,05,15,FIGUEIRA DA FOZ,BOM SUCESSO,false
060516,06,05,16,FIGUEIRA DA FOZ,SANTANA,true
060517,06,05,17,FIGUEIRA DA FOZ,BORDA DO CAMPO,true
060518,06,05,18,FIGUEIRA DA FOZ,MOINHOS DE GANDARA,false
060519,06,05,19,FIGUEIRA DA FOZ,ALHADAS,false
060520,06,05,20,FIGUEIRA DA FOZ,BUARCOS,false
060521,06,05,21,FIGUEIRA DA FOZ,FERREIRA-A-NOVA,false
060522,06,05,22,FIGUEIRA DA FOZ,LAVOS,false
060523,06,05,23,FIGUEIRA DA FOZ,PAIÃO,false
060524,06,05,24,FIGUEIRA DA FOZ,QUIAIOS,false
060601,06,06,01,GOIS,ALVARES,false
